The Pew Charitable Trusts
Read more about our sources and methodology: https://www.pew.org/en/research-and-analysis/data-visualizations/2014/fiscal-50/reserves-and-balances
Reserves and Balances: Reserves and Balances Data 

State/Region,Total balances: days 2000,Total balances: days 2001,Total balances: days 2002,Total balances: days 2003,Total balances: days 2004,Total balances: days 2005,Total balances: days 2006,Total balances: days 2007,Total balances: days 2008,Total balances: days 2009,Total balances: days 2010,Total balances: days 2011,Total balances: days 2012,Total balances: days 2013,Total balances: days 2014,Total balances: days 2015,Total balances: days 2016,Total balances: days 2017,Total balances: days 2018,Total balances: days 2019,Total balances: days 2020,Total balances: days 2021,Total balances: days 2022,Total balances: days 2023,Total balances: days 2024,Total balances: days 2025,Total balances: balances 2000,Total balances: balances 2001,Total balances: balances 2002,Total balances: balances 2003,Total balances: balances 2004,Total balances: balances 2005,Total balances: balances 2006,Total balances: balances 2007,Total balances: balances 2008,Total balances: balances 2009,Total balances: balances 2010,Total balances: balances 2011,Total balances: balances 2012,Total balances: balances 2013,Total balances: balances 2014,Total balances: balances 2015,Total balances: balances 2016,Total balances: balances 2017,Total balances: balances 2018,Total balances: balances 2019,Total balances: balances 2020,Total balances: balances 2021,Total balances: balances 2022,Total balances: balances 2023,Total balances: balances 2024,Total balances: balances 2025,Total balances: % of state spending 2000,Total balances: % of state spending 2001,Total balances: % of state spending 2002,Total balances: % of state spending 2003,Total balances: % of state spending 2004,Total balances: % of state spending 2005,Total balances: % of state spending 2006,Total balances: % of state spending 2007,Total balances: % of state spending 2008,Total balances: % of state spending 2009,Total balances: % of state spending 2010,Total balances: % of state spending 2011,Total balances: % of state spending 2012,Total balances: % of state spending 2013,Total balances: % of state spending 2014,Total balances: % of state spending 2015,Total balances: % of state spending 2016,Total balances: % of state spending 2017,Total balances: % of state spending 2018,Total balances: % of state spending 2019,Total balances: % of state spending 2020,Total balances: % of state spending 2021,Total balances: % of state spending 2022,Total balances: % of state spending 2023,Total balances: % of state spending 2024,Total balances: % of state spending 2025,Rainy day funds: days 2000,Rainy day funds: days 2001,Rainy day funds: days 2002,Rainy day funds: days 2003,Rainy day funds: days 2004,Rainy day funds: days 2005,Rainy day funds: days 2006,Rainy day funds: days 2007,Rainy day funds: days 2008,Rainy day funds: days 2009,Rainy day funds: days 2010,Rainy day funds: days 2011,Rainy day funds: days 2012,Rainy day funds: days 2013,Rainy day funds: days 2014,Rainy day funds: days 2015,Rainy day funds: days 2016,Rainy day funds: days 2017,Rainy day funds: days 2018,Rainy day funds: days 2019,Rainy day funds: days 2020,Rainy day funds: days 2021,Rainy day funds: days 2022,Rainy day funds: days 2023,Rainy day funds: days 2024,Rainy day funds: days 2025,Rainy day funds: balances 2000,Rainy day funds: balances 2001,Rainy day funds: balances 2002,Rainy day funds: balances 2003,Rainy day funds: balances 2004,Rainy day funds: balances 2005,Rainy day funds: balances 2006,Rainy day funds: balances 2007,Rainy day funds: balances 2008,Rainy day funds: balances 2009,Rainy day funds: balances 2010,Rainy day funds: balances 2011,Rainy day funds: balances 2012,Rainy day funds: balances 2013,Rainy day funds: balances 2014,Rainy day funds: balances 2015,Rainy day funds: balances 2016,Rainy day funds: balances 2017,Rainy day funds: balances 2018,Rainy day funds: balances 2019,Rainy day funds: balances 2020,Rainy day funds: balances 2021,Rainy day funds: balances 2022,Rainy day funds: balances 2023,Rainy day funds: balances 2024,Rainy day funds: balances 2025,Rainy day funds: % of state spending 2000,Rainy day funds: % of state spending 2001,Rainy day funds: % of state spending 2002,Rainy day funds: % of state spending 2003,Rainy day funds: % of state spending 2004,Rainy day funds: % of state spending 2005,Rainy day funds: % of state spending 2006,Rainy day funds: % of state spending 2007,Rainy day funds: % of state spending 2008,Rainy day funds: % of state spending 2009,Rainy day funds: % of state spending 2010,Rainy day funds: % of state spending 2011,Rainy day funds: % of state spending 2012,Rainy day funds: % of state spending 2013,Rainy day funds: % of state spending 2014,Rainy day funds: % of state spending 2015,Rainy day funds: % of state spending 2016,Rainy day funds: % of state spending 2017,Rainy day funds: % of state spending 2018,Rainy day funds: % of state spending 2019,Rainy day funds: % of state spending 2020,Rainy day funds: % of state spending 2021,Rainy day funds: % of state spending 2022,Rainy day funds: % of state spending 2023,Rainy day funds: % of state spending 2024,Rainy day funds: % of state spending 2025
Montana,58.14199,49.54349,21.88385,12.25767,38.50733,79.53756,98.33661,118.19107,76.493,77.11951,66.062,71.42076,92.90144,98.28259,70.78131,76.53684,40.3876,7.39354,29.79168,63.91369,84.86003,112.80606,261.96852,104.9339609,166.88758,99.2091,176000000,172900000,81300000,43100000,135300000,297400000,422100000,549600000,433600000,392600000,310600000,341900000,451700000,537700000,424300000,455200000,256500000,47900000,186700000,421200000,566400000,834100000,1972300000,1371300000,1523900000,1029300000,0.15929,0.13574,0.05996,0.03358,0.1055,0.21791,0.26942,0.32381,0.20957,0.21129,0.18099,0.19567,0.25452,0.26927,0.19392,0.20969,0.11065,0.02026,0.08162,0.17511,0.23249,0.30906,0.71772,0.287490304,0.45723,0.27181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.104514842,17.0798785,15.41682104,15.67321689,39.79119059,54.30759337,50.29019932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000,114000000,114000000,118000000,520000000,495900000,521800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02494,0.04679,0.04224,0.04294,0.109016961,0.14879,0.13778
Nebraska,71.28407,59.78994,23.32955,8.61283,37.34323,77.88652,105.10117,129.34432,126.979,109.92985,84.18246,89.60999,98.23867,121.89377,134.09008,132.22918,109.82362,78.27932,66.59402,89.4403,92.24392,186.77419,267.3125,247.2683443,189.27834,100.15529,457800000,405900000,166100000,61800000,263500000,580500000,839600000,1107400000,1129800000,1002500000,764100000,815500000,927400000,1198700000,1392700000,1460100000,1262400000,928500000,793600000,1070000000,1136900000,2316000000,3421600000,3491700000,2756100000,1502000000,0.1953,0.16381,0.06392,0.0236,0.10231,0.21339,0.28795,0.35437,0.34789,0.30118,0.23064,0.24551,0.26915,0.33396,0.36737,0.36227,0.30089,0.21446,0.18245,0.24504,0.25272,0.51171,0.73236,0.677447519,0.51857,0.2744,22.14197347,25.0708261,15.45003271,8.236540664,12.32964473,23.77518012,34.24926264,60.28048,61.30912058,63.40293216,51.47238153,34.41551013,45.43300345,39.05847774,69.23542601,65.91082771,63.56790447,57.38797524,28.53070327,27.87695232,34.58842751,37.66129032,72.4609375,115.9895813,62.68758937,58.49282034,142200000,170200000,110000000,59100000,87000000,177200000,273600000,516100000,545500000,578200000,467200000,313200000,428900000,384100000,719100000,727800000,730700000,680700000,340000000,333500000,426300000,467000000,927500000,1637900000,912800000,877200000,0.06066,0.06869,0.04233,0.02257,0.03378,0.06514,0.09383,0.16515,0.16797,0.17371,0.14102,0.09429,0.12447,0.10701,0.18969,0.18058,0.17416,0.15723,0.07817,0.07638,0.09476,0.10318,0.19852,0.317779675,0.17175,0.16025
Nevada,69.15708,52.02089,43.75595,19.53597,44.80955,37.21319,66.61701,41.25593,41.246,20.53302,35.63055,34.81152,44.57661,42.67877,23.46825,25.94415,42.30827,53.07594,54.93168,56.53824,46.93546,90.9145,175.52739,261.0155283,179.81051,161.79851,304600000,262000000,226500000,109000000,293300000,316200000,535400000,406000000,388300000,212500000,313500000,324100000,374700000,384600000,211600000,241700000,417600000,580200000,604700000,684500000,574400000,1138200000,2181900000,3410150000,2658300000,2822600000,0.18947,0.14252,0.11988,0.05352,0.12277,0.10195,0.18251,0.11303,0.113,0.05625,0.09762,0.09537,0.12213,0.11693,0.0643,0.07108,0.11591,0.14541,0.1505,0.1549,0.12859,0.24908,0.4809,0.715111037,0.49263,0.44328,30.95303597,27.06277539,26.27289086,0.23299779,10.99995814,18.32414393,22.89415374,27.19226766,7.711716431,0.057983181,0,0,4.663472507,9.399094005,3.11652993,0,0,13.37418546,16.34233449,27.39771442,0,7.787710353,27.35878904,89.83590916,79.39093754,71.28848477,136300000,136300000,136000000,1300000,72000000,155700000,184000000,267600000,72600000,600000,0,0,39200000,84700000,28100000,0,0,146200000,179900000,331700000,0,97500000,340100000,1173700000,1173700000,1243600000,0.0848,0.07414,0.07198,0.00064,0.03014,0.0502,0.06272,0.0745,0.02113,0.00016,0,0,0.01278,0.02575,0.00854,0,0,0.03664,0.04477,0.07506,0,0.02134,0.07496,0.246125779,0.21751,0.19531
New Hampshire,8.5214,18.9539,-11.78724,5.01071,9.18558,27.41564,25.9991,40.27052,25.36182,2.39471,19.4826,7.51544,6.79686,23.6964,9.10312,20.27619,47.87361,24.15299,44.74835,74.65909,13.90291,58.60186,93.83897,49.98712426,67.51616,37.65732,24000000,55200000,-37900000,17300000,32600000,99500000,95000000,150700000,106200000,9300000,75000000,27000000,23100000,81600000,31200000,71000000,181500000,100000000,184400000,307800000,64300000,257800000,413200000,292500000,366400000,211500000,0.02335,0.05193,-0.03229,0.01373,0.02517,0.07511,0.07123,0.11033,0.06948,0.00656,0.05338,0.02059,0.01862,0.06492,0.02494,0.05555,0.13116,0.06617,0.1226,0.20455,0.03809,0.16055,0.25709,0.136951025,0.18498,0.10317,7.101167315,18.95390405,0,5.010712585,4.874556122,4.766739639,18.88355702,23.7828538,21.25425281,2.394708995,2.415842289,2.588652482,2.736396614,2.700692179,2.713429257,6.368437524,24.53027894,24.152991,26.69370388,27.96683945,24.97334281,58.60185589,36.31377551,49.98712426,53.8986773,37.65731707,20000000,55200000,0,17300000,17300000,17300000,69000000,89000000,89000000,9300000,9300000,9300000,9300000,9300000,9300000,22300000,93000000,100000000,110000000,115300000,115500000,257800000,159900000,292500000,292500000,211500000,0.01946,0.05193,0,0.01373,0.01335,0.01306,0.05174,0.06516,0.05823,0.00656,0.00662,0.00709,0.0075,0.0074,0.00743,0.01745,0.06721,0.06617,0.07313,0.07662,0.06842,0.16055,0.09949,0.136951025,0.14767,0.10317
New Jersey,24.0851,22.62538,4.85023,5.77666,12.4973,10.20115,23.16454,31.16302,14.36882,7.3959,10.30792,11.27214,5.29842,3.5972,3.29542,9.08872,5.12286,8.34123,10.11877,16.43994,20.70008,56.06327,58.13212,74.79350242,60.51828,49.53823,1284000000,1290000000,292300000,373000000,834200000,778200000,1779100000,2585600000,1303500000,614200000,804300000,869900000,443800000,310000000,296200000,816600000,473100000,786500000,990600000,1712200000,2163000000,6884400000,8319200000,10518200000,9140100000,7790300000,0.06599,0.06199,0.01329,0.01583,0.03424,0.02795,0.06346,0.08538,0.03937,0.02026,0.02824,0.03088,0.01452,0.00986,0.00903,0.0249,0.01404,0.02285,0.02772,0.04504,0.05671,0.1536,0.15927,0.204913705,0.1658,0.13572,13.09674435,12.62811919,0,0,4.230685563,3.784468579,7.288802483,5.840655658,8.098789555,0,0,0,0,0,0,0,0,0,0,4.03845395,0.064119539,19.92638479,0,2.173080407,2.134007303,0,698200000,720000000,0,0,282400000,288700000,559800000,484600000,734700000,0,0,0,0,0,0,0,0,0,0,420600000,6700000,2446900000,0,305600000,322300000,0,0.03588,0.0346,0,0,0.01159,0.01037,0.01997,0.016,0.02219,0,0,0,0,0,0,0,0,0,0,0.01106,0.00018,0.05459,0,0.005953645,0.00585,0
New Mexico,20.61873,42.81665,28.87581,22.0748,36.89286,53.13682,53.80594,39.88837,44.66275,23.46114,38.97284,34.44551,46.62984,40.81033,38.85779,35.37712,8.55351,30.07451,69.84808,89.0777,119.57659,102.67509,138.53593,144.6889008,88.24703,104.68117,191500000,449000000,320300000,245000000,447000000,688100000,798200000,651000000,735100000,388600000,572100000,500800000,712900000,651400000,637800000,613100000,147800000,505100000,1184700000,1834000000,2513500000,2504700000,3231500000,3988300000,3164200000,3709700000,0.05649,0.11731,0.07911,0.06048,0.10108,0.14558,0.14741,0.10928,0.12236,0.06428,0.10677,0.09437,0.12775,0.11181,0.10646,0.09692,0.02343,0.0824,0.19136,0.24405,0.32761,0.2813,0.37955,0.396407947,0.24177,0.2868,0,0,0,0,36.91762391,53.13682139,53.80593569,39.88836663,44.66275489,23.46113767,18.94484882,34.44551228,46.62984069,40.81033299,38.86387915,35.37711838,8.553511971,0,31.05931382,89.07769897,119.5813511,102.6775551,138.4720912,144.685273,88.24702961,104.6811726,0,0,0,0,447300000,688100000,798200000,651000000,735100000,388600000,278100000,500800000,712900000,651400000,637900000,613100000,147800000,0,526800000,1834000000,2513600000,2504800000,3230000000,3988200000,3164200000,3709700000,0,0,0,0,0.10114,0.14558,0.14741,0.10928,0.12236,0.06428,0.0519,0.09437,0.12775,0.11181,0.10648,0.09692,0.02343,0,0.08509,0.24405,0.32762,0.28131,0.37938,0.396398008,0.24177,0.2868
New York,11.45964,10.09445,9.13784,7.90883,9.34518,21.30471,25.56845,21.543,18.82948,13.02068,16.09574,9.07012,11.54658,9.96693,13.3203,42.39054,47.92496,41.54502,49.44388,36.13742,42.14021,45.12808,142.912,175.3431768,172.79384,186.2774,1167000000,1098000000,1032000000,815000000,1077000000,2546000000,3257000000,3045000000,2754000000,1948000000,2302000000,1376000000,1787000000,1610000000,2235000000,7300000000,8934000000,7749000000,9445000000,7206000000,8944000000,9161000000,33053000000,43451000000,46331000000,53456000000,0.0314,0.02766,0.02504,0.02167,0.0256,0.05837,0.07005,0.05902,0.05159,0.03567,0.0441,0.02485,0.03163,0.02731,0.03649,0.11614,0.1313,0.11382,0.13546,0.09901,0.11545,0.12364,0.39154,0.480392265,0.47341,0.51035,5.371401668,5.764319178,6.286691572,6.889905086,6.889575657,7.296820193,7.410689321,7.294198601,8.245590045,8.061054444,8.432435539,7.949542196,8.43863407,8.084972863,8.82655977,10.44084892,9.645072161,9.639688602,9.412397453,10.27053021,11.66582762,12.19704433,14.35043474,25.24560802,23.33207312,30.51191476,547000000,627000000,710000000,710000000,794000000,872000000,944000000,1031000000,1206000000,1206000000,1206000000,1206000000,1306000000,1306000000,1481000000,1798000000,1798000000,1798000000,1798000000,2048000000,2476000000,2476000000,3319000000,6256000000,6256000000,8756000000,0.01472,0.01579,0.01722,0.01888,0.01888,0.01999,0.0203,0.01998,0.02259,0.02209,0.0231,0.02178,0.02312,0.02215,0.02418,0.02861,0.02642,0.02641,0.02579,0.02814,0.03196,0.03342,0.03932,0.069166049,0.06392,0.08359
North Carolina,0.988,4.27559,0.10094,10.55314,13.81143,18.27726,29.47788,39.26731,24.64649,4.49831,7.62824,17.31999,15.14906,17.24801,16.05791,19.71202,37.09694,38.17288,45.64125,54.87909,40.05261,126.34311,145.49538,130.953806,85.62404,42.09936,37500000,157500000,3800000,400600000,556400000,791100000,1378200000,2007700000,1385700000,242200000,386900000,878000000,812500000,974900000,920800000,1116100000,2155200000,2309700000,2844300000,3558300000,2640400000,8295100000,10281700000,9599201000,6853700000,3658100000,0.00271,0.01171,0.00028,0.02891,0.03784,0.05007,0.08076,0.10758,0.06752,0.01232,0.0209,0.04745,0.0415,0.04725,0.04399,0.05401,0.10164,0.10458,0.12504,0.15035,0.10973,0.34615,0.39862,0.358777551,0.23459,0.11534,0.988003205,4.275594065,0,3.951499405,6.630180493,7.222187057,13.44920334,15.38460302,13.99071213,2.785905101,2.957445199,5.831194029,7.808523572,11.52285187,11.35981844,15.04054891,27.11353819,30.38030682,29.67010019,28.51682991,17.73728285,30.18794702,44.09422565,64.80025883,59.34228045,41.5458008,37500000,157500000,0,150000000,267100000,312600000,628800000,786600000,786600000,150000000,150000000,295600000,418800000,651300000,651400000,851600000,1575200000,1838200000,1849000000,1849000000,1169300000,1982000000,3116000000,4750001000,4750000000,3610000000,0.00271,0.01171,0,0.01083,0.01816,0.01979,0.03685,0.04215,0.03833,0.00763,0.0081,0.01598,0.02139,0.03157,0.03112,0.04121,0.07428,0.08323,0.08129,0.07813,0.0486,0.08271,0.12081,0.177534956,0.16258,0.11382
North Dakota,28.33118,45.29197,8.46868,8.91279,31.39302,68.23562,111.84265,178.89328,197.96096,202.71221,146.97647,305.73972,276.01206,307.03863,188.30707,161.80677,101.33835,15.06433,61.94001,119.80828,156.39951,289.18434,223.2183,310.8840297,235.5776,231.57033,60000000,102000000,20000000,21000000,76900000,169000000,296000000,496000000,653000000,687000000,638200000,1383200000,1680800000,1979600000,1670000000,1449700000,835500000,103300000,366600000,724200000,999500000,1871300000,1676400000,2226100000,2124200000,1780300000,0.07762,0.12409,0.0232,0.02442,0.08601,0.18695,0.30642,0.49012,0.54236,0.55538,0.40268,0.83764,0.7562,0.8412,0.51591,0.44331,0.27764,0.04127,0.1697,0.32824,0.42849,0.79229,0.61156,0.851737068,0.64542,0.63444,0,17.76155718,10.58584687,2.546511628,0,40.37610619,37.78467909,72.13438735,60.63122924,95.89733226,74.8469935,85.40907164,63.4525577,90.501636,65.79471733,63.898997,69.43890606,5.585321028,19.14294311,109.0549789,112.2258424,115.7324612,95.52422297,103.0368075,101.4307851,118.9654681,0,40000000,25000000,6000000,0,100000000,100000000,200000000,200000000,325000000,325000000,386400000,386400000,583500000,583500000,572500000,572500000,38300000,113300000,659200000,717200000,748900000,717400000,737800000,914600000,914600000,0,0.04866,0.029,0.00698,0,0.11062,0.10352,0.19763,0.16611,0.26273,0.20506,0.234,0.17384,0.24795,0.18026,0.17507,0.19024,0.0153,0.05245,0.29878,0.30747,0.31708,0.26171,0.282292623,0.27789,0.32593
Ohio,22.73426,21.01009,9.05268,3.75742,5.17669,10.4851,24.11134,17.82074,37.23249,9.70225,7.39874,5.99341,16.46355,40.84461,38.44525,37.00408,33.88304,27.16604,37.35342,46.15176,62.35615,115.84449,125.35253,168.4046843,60.80597,55.3887,1198600000,1217100000,536400000,233200000,338100000,713300000,1642600000,1227800000,2694000000,734500000,510300000,431000000,1220400000,3121300000,3178000000,3189600000,3197900000,2591100000,3255100000,4229600000,3961700000,7413000000,9253200000,12491411000,5928200000,4684600000,0.06229,0.05756,0.0248,0.01029,0.01418,0.02873,0.06606,0.04882,0.10201,0.02658,0.02027,0.01642,0.04511,0.1119,0.10533,0.10138,0.09283,0.07443,0.10234,0.12644,0.17084,0.31738,0.34343,0.461382697,0.16659,0.15175,19.01476335,17.44539874,7.223244588,2.91151841,2.766717424,8.450700538,14.83553235,14.69289194,13.9863688,0,0,0,3.330752315,6.307339861,17.87903603,17.14582903,21.23954611,21.32540028,23.34201583,29.3696974,42.36510175,42.062192,36.66066643,47.1971663,38.83910313,46.37528588,1002500000,1010600000,428000000,180700000,180700000,574900000,1010700000,1012300000,1012000000,0,0,0,246900000,482000000,1477900000,1477900000,2004600000,2034100000,2034100000,2691600000,2691600000,2691600000,2706200000,3500848000,3786600000,3922300000,0.0521,0.0478,0.01979,0.00798,0.00758,0.02315,0.04065,0.04025,0.03832,0,0,0,0.00913,0.01728,0.04898,0.04697,0.05819,0.05843,0.06395,0.08046,0.11607,0.11524,0.10044,0.129307305,0.10641,0.12706
Oklahoma,35.14202,47.69762,10.68992,2.69859,21.32815,34.75417,41.5239,44.77973,50.17986,34.74703,20.7123,23.03908,42.91278,38.83338,30.05354,24.74412,14.36218,11.24937,27.31753,58.05659,26.98688,119.09878,185.1509,193.1442336,195.57505,158.36013,437600000,629700000,146900000,34400000,284500000,470800000,629400000,767500000,886300000,622800000,290500000,341900000,684500000,667700000,535200000,434100000,240600000,176800000,451600000,1115800000,554000000,2147400000,3775100000,4728700000,5610700000,4594700000,0.09628,0.13068,0.02929,0.00739,0.05843,0.09522,0.11376,0.12268,0.13748,0.0952,0.05675,0.06312,0.11757,0.10639,0.08234,0.06779,0.03935,0.03082,0.07484,0.15906,0.07394,0.3263,0.50726,0.529162284,0.53582,0.43386,12.65626719,25.76140868,5.239443359,0.007844739,16.30535245,34.05288705,32.70320831,33.34995764,33.77784327,33.2852863,17.76053367,16.79245283,36.20471995,31.12718697,30.05353846,21.95677296,14.36218232,5.936459514,27.31753397,41.94768354,11.19906845,30.05477808,71.23829295,68.42779929,70.72241004,69.92771619,157600000,340100000,72000000,100000,217500000,461300000,495700000,571600000,596600000,596600000,249100000,249200000,577500000,535200000,535200000,385200000,240600000,93300000,451600000,806200000,229900000,541900000,1452500000,1675300000,2028900000,2028900000,0.03467,0.07058,0.01435,0.00002,0.04467,0.0933,0.0896,0.09137,0.09254,0.09119,0.04866,0.04601,0.09919,0.08528,0.08234,0.06016,0.03935,0.01626,0.07484,0.11493,0.03068,0.08234,0.19517,0.187473423,0.19376,0.19158
Oregon,28.09703,25.2374,-67.70361,8.79256,-29.51447,25.07547,32.67402,92.87912,32.76633,6.97894,-9.96288,5.27296,9.29762,30.12554,18.98778,41.27132,33.82288,70.68407,90.04818,143.42075,38.97519,173.95182,179.84594,266.4676847,133.17985,119.33093,373200000,362900000,-1068400000,93100000,-443000000,308600000,544000000,1436700000,626600000,112600000,-173900000,87300000,176400000,556200000,400200000,920000000,833300000,1761000000,2411200000,3997100000,1175200000,5459300000,6726700000,10101403000,5901400000,5503500000,0.07698,0.06914,-0.18549,0.02409,-0.08086,0.0687,0.08952,0.25446,0.08977,0.01912,-0.0273,0.01445,0.02547,0.08254,0.05202,0.11307,0.09267,0.19365,0.24671,0.39293,0.10678,0.47658,0.49273,0.730048451,0.36488,0.32693,0,0,0,0,0,0,0,0,32.51532951,6.978943794,12.35190708,0.936207182,6.757111913,3.758922079,7.273430391,17.5492847,22.30460844,30.52967496,35.10515729,46.20443556,38.22442149,43.86913461,42.71168332,53.25711771,52.54720191,63.22653426,0,0,0,0,0,0,0,0,621800000,112600000,215600000,15500000,128200000,69400000,153300000,391200000,549500000,760600000,940000000,1287700000,1152600000,1376800000,1597500000,2018900000,2328400000,2916000000,0,0,0,0,0,0,0,0,0.08908,0.01912,0.03384,0.00256,0.01851,0.0103,0.01993,0.04808,0.06111,0.08364,0.09618,0.12659,0.10472,0.12019,0.11702,0.145909912,0.14396,0.17322
Pennsylvania,32.30753,26.86912,2.55132,4.99725,5.62086,10.98293,15.18484,17.25634,17.93309,-17.18785,-3.87574,13.82799,8.85057,7.12083,1.04378,2.58166,0.02665,-17.58512,0.25591,0.24041,-24.77966,2.6184,97.44835,118.2105831,105.8129,79.12753,1707900000,1462100000,142800000,279300000,337000000,693700000,1026100000,1244300000,1325000000,-1275400000,-293500000,1073000000,659200000,541000000,81200000,206200000,2200000,-1538900000,22400000,22000000,-2391000000,244000000,10506000000,13214000000,13006000000,10385000000,0.08851,0.07361,0.00699,0.01369,0.0154,0.03009,0.0416,0.04728,0.04913,-0.04709,-0.01062,0.03788,0.02425,0.01951,0.00286,0.00707,0.00007,-0.04818,0.0007,0.00066,-0.06789,0.00717,0.26698,0.323864611,0.2899,0.21679,20.75899312,20.70545321,0,1.252444841,4.339579535,5.207274226,7.576881753,9.893650975,10.04388486,10.17471376,0.009243682,0.001288783,0.001342623,0.001316235,0.002570875,0.00250403,0.002423076,0.004570827,0.004569783,0.240411964,3.554757375,2.618395211,46.08993418,45.88331168,51.85694544,57.07696643,1097400000,1126700000,0,70000000,260200000,328900000,512000000,713400000,742100000,755000000,700000,100000,100000,100000,200000,200000,200000,400000,400000,22000000,343000000,244000000,4969000000,5129000000,6374000000,7491000000,0.05687,0.05673,0,0.00343,0.01189,0.01427,0.02076,0.02711,0.02752,0.02788,0.00003,0,0,0,0.00001,0.00001,0.00001,0.00001,0.00001,0.00066,0.00974,0.00717,0.12627,0.125707703,0.14207,0.15638
Rhode Island,26.70492,31.00596,16.89891,17.17105,14.54177,16.16181,15.87834,9.33542,6.61101,2.28642,16.66884,24.57206,31.52177,31.33598,26.74333,37.34648,36.98455,25.27257,24.12012,21.79909,22.89262,53.90688,34.03337,49.61976512,43.11151,31.37633,163200000,210900000,122700000,126600000,108600000,129600000,133700000,82300000,61700000,18800000,130800000,199000000,268600000,276100000,244500000,353400000,359500000,254300000,251000000,234400000,246900000,602400000,488600000,689909000,618500000,482300000,0.07316,0.08495,0.0463,0.04704,0.03984,0.04428,0.0435,0.02558,0.01811,0.00626,0.04567,0.06732,0.08636,0.08585,0.07327,0.10232,0.10133,0.06924,0.06608,0.05972,0.06272,0.14769,0.09324,0.135944562,0.11811,0.08596,11.66704026,11.7172836,11.29348728,11.33885772,11.2840088,11.33571355,11.32979762,8.927061968,11.02942472,9.741603359,14.31159118,16.05209743,18.00237927,19.52114428,19.32738987,19.59263441,19.71137856,19.14200136,19.07318972,18.96182981,8.410753886,20.39930584,19.42974177,19.96890794,20.34607636,19.17014719,71300000,79700000,82000000,83600000,84300000,90900000,95400000,78700000,102900000,80100000,112300000,130000000,153400000,172000000,176700000,185400000,191600000,192600000,198500000,203900000,90700000,227900000,278900000,277646000,291900000,294700000,0.03196,0.0321,0.03094,0.03107,0.03092,0.03106,0.03104,0.02446,0.03022,0.02669,0.03921,0.04398,0.04932,0.05348,0.05295,0.05368,0.054,0.05244,0.05226,0.05195,0.02304,0.05589,0.05323,0.054709337,0.05574,0.05252
South Carolina,40.59016,8.86083,3.55932,3.33977,6.00255,38.37637,63.92904,60.09753,16.55726,7.65828,17.47572,50.28004,63.25044,61.5879,67.08872,63.29523,57.50157,51.38788,54.88176,76.59791,76.29939,157.13268,261.15333,212.382025,160.85824,148.56443,573400000,134000000,50400000,45700000,80000000,533400000,987800000,1081000000,324300000,120600000,245000000,711800000,956000000,1046100000,1163300000,1181800000,1131300000,1076400000,1187100000,1708700000,1804700000,3615300000,6865900000,6845800000,6019800000,5562700000,0.11121,0.02428,0.00975,0.00915,0.01645,0.10514,0.17515,0.16465,0.04536,0.02098,0.04788,0.13775,0.17329,0.16873,0.1838,0.17341,0.15754,0.14079,0.15036,0.20986,0.20904,0.4305,0.71549,0.581868562,0.44071,0.40703,10.29265738,4.000597848,0,0,1.890802944,5.410391863,9.934306181,9.323344504,4.85536641,0,7.917570499,50.28003561,19.07437282,22.82537865,23.51824933,23.95663977,23.30966008,23.25917206,23.52735909,39.04982683,49.93895729,74.19610855,70.26443034,26.13125999,31.10118307,38.50117439,145400000,60500000,0,0,25200000,75200000,153500000,167700000,95100000,0,111000000,711800000,288300000,387700000,407800000,447300000,458600000,487200000,508900000,871100000,1181200000,1707100000,1847300000,842300000,1163900000,1441600000,0.0282,0.01096,0,0,0.00518,0.01482,0.02722,0.02554,0.0133,0,0.02169,0.13775,0.05226,0.06254,0.06443,0.06563,0.06386,0.06372,0.06446,0.10699,0.13682,0.20328,0.19251,0.071592493,0.08521,0.10548
